English,Dutch,German,Swedish,Danish,Icelandic,Gothic,Proto-Germanic
,twijfel,zweifel,,,,𐍄𐍅𐌴𐌹𐍆𐌻,twīflaz
,twijfelen,zweifeln,,,,𐍄𐍅𐌴𐌹𐍆𐌻𐌾𐌰𐌽,twīflijaną
,,,,,tvífættur,,twifōtijaz
twig,twijg,zweig,,,,,twīgą
twin,,,,,tvennur,𐍄𐍅𐌴𐌹𐌷𐌽𐌰𐌹,twīhnaz
twinling,tweeling,zwilling,tvilling,tvilling,tvennir,,twinaz
,,zwingen,,,,,twinganą
twissel,,zwiesel,,,,,twisilą
betwixt,,zwischen,,,,,twiskaz
twitter,queteren,zwitzern,kvittra,kvidre,,,twitwizōną
to-,te-,zer-,,,,𐍄𐍅𐌹𐍃-,twiz-
twine,tweernen,zwirnen,tvinna,tvinde,tvinna,,twiznāną
twine,tweern,zwirn,,,tvinni,,twiznaz
,,ob,,,,𐌿𐍆,ub
,,,,,,𐌿𐍆-,uba-
,,oben,ovan,oven,ofan,,ubanē
over,over,ober,,,of,𐌿𐍆𐌰𐍂,uber
overfull,overvol,,,,,𐌿𐍆𐌰𐍂𐍆𐌿𐌻𐌻𐍃,uberfullaz
,,überfülle,,,offylli,𐌿𐍆𐌰𐍂𐍆𐌿𐌻𐌻𐌴𐌹,uberfullį̄
overgang,,,,,,𐌿𐍆𐌰𐍂𐌲𐌰𐌲𐌲𐌰𐌽,uberganganą
evil,euvel,übel,,,,𐌿𐌱𐌹𐌻𐍃,ubilaz
,,über,över,over,yfir,,ubiri
eaves,ozie,,,,,𐌿𐌱𐌹𐌶𐍅𐌰,ubiswō
udder,uier,euter,juver,yver,júgur,,ūdarą
oft,oft,oft,,ofte,oft,𐌿𐍆𐍄𐌰,ufta
oft,oft,oft,ofta,ofte,oft,𐌿𐍆𐍄𐌰,uftō
,,,,,,𐌰𐌿𐌷𐌿𐌼𐌰,ufumô
oven,oven,ofen,ugn,ovn,ofn,𐌰𐌿𐌷𐌽𐍃,uhnaz
ox,os,ochse,oxe,okse,oxi,𐌰𐌿𐌷𐍃𐌰,uhsô
,,,,,úlfaldi,𐌿𐌻𐌱𐌰𐌽𐌳𐌿𐍃,ulbanduz
umbe,om,um,om,om,um,,umbi
,omgaan,ümgahn,,,,,umbiganganą
umgang,omgang,umgang,omgång,omgang,umgangur,,umbigangaz
un-,on-,un-,o-,u-,ó-,𐌿𐌽-,un-
unbearing,,,,,,𐌿𐌽𐌱𐌰𐌹𐍂𐌰𐌽𐌳𐍃,unberandz
until,,unz,,,uns,𐌿𐌽𐌳,und
under,onder,unter,under,under,undir,𐌿𐌽𐌳𐌰𐍂,under
underking,onderkoning,unterkönig,underkung,underkonge,undirkonungur,,underkuningaz
,,,,,,𐌿𐌽𐌳𐌰𐍂𐍉,underô
,gunst,gunst,,,,,undiz
undern,onder,,undarn,unden,undorn,𐌿𐌽𐌳𐌰𐌿𐍂𐌽𐍃,undurniz
unfrith,onvrede,unfriede,,ufred,ófriður,,unfriþuz
unlike,ongelijk,ungleich,olik,ulig,ólíkur,,ungalīkaz
,onrein,unrein,oren,,óhreinn,𐌿𐌽𐌷𐍂𐌰𐌹𐌽𐍃,unhrainiz
,,,,,,𐌿𐌷𐍄𐍃,unhtaz
,ochtend,ucht,otte,otte,ótta,𐌿𐌷𐍄𐍅𐍉,unhtwǭ
,onhoud,unhold,,,óhollur,,unhulþaz
,onhoud,unhold,,,,𐌿𐌽𐌷𐌿𐌻𐌸𐌰,unhulþô
,,,,,okkar,𐌿𐌲𐌺𐌰𐍂,unkeraz
uncouth,onkond,unkund,okund,,ókunnur,𐌿𐌽𐌺𐌿𐌽𐌸𐍃,unkunþaz
,onkundig,unkundig,okunnig,,ókunnugur,,unkunþīgaz
,,,,,,𐌿𐌽𐌻𐌴𐌸𐍃,unlēdaz
unlust,onlust,unlust,olust,ulyst,,𐌿𐌽𐌻𐌿𐍃𐍄𐌿𐍃,unlustuz
unmight,onmacht,ohnmacht,,,ómáttur,𐌿𐌽𐌼𐌰𐌷𐍄𐍃,unmahtiz
,,,unna,unde,unna,,unnaną
,,unnütz,,,,𐌿𐌽𐌽𐌿𐍄𐍃,unnutiz
unright,onrecht,unrecht,orätt,uret,óréttur,,unrehtaz
us,ons,uns,oss,os,oss,𐌿𐌽𐍃,uns
unseel,,,usel,ussel,ósæll,𐌿𐌽𐍃𐌴𐌻𐍃,unsēliz
wor,ons,unser,vår,vor,vor,𐌿𐌽𐍃𐌰𐍂,unseraz
unsweet,onzoet,unsüß,osöt,usød,ósæt,,unswōtuz
untrue,ontrouw,untreu,,utryg,ótryggur,𐌿𐌽𐍄𐍂𐌹𐌲𐌲𐍅𐍃,untriwwiz
unweather,onweder,unwetter,oväder,uvejr,óveður,,unwedrą
unworth,onwaard,unwert,,,,𐌿𐌽𐍅𐌰𐌹𐍂𐌸𐍃,unwerþaz
,onwis,ungewiss,,uvis,óviss,𐌿𐌽𐍅𐌹𐍃𐍃,unwissaz
,,,,,óviti,𐌿𐌽𐍅𐌹𐍄𐌰,unwitô
,ont-,ent-,,,,,unþa-
,ontvlieden,entfliehen,,,,𐌿𐌽𐌸𐌰𐌸𐌻𐌹𐌿𐌷𐌰𐌽,unþafleuhaną
,onde,unde,,,unnur,,unþī
open,open,offen,öppen,åben,opinn,,upanaz
open,openen,öffnen,öppna,åbne,opna,,upanōną
up,op,auf,upp,op,upp,𐌹𐌿𐍀,upp
,,,,,upphiminn,,uppahiminaz
,,,uppe,oppe,,𐌹𐌿𐍀𐌰,uppai
,,,yppa,yppe,yppa,,uppijaną
,,,,,úr,,ūrą
,oeros,auerochse,,,,𐌿𐍂𐍃,ūraz
,,,,,úrigur,,ūrigaz
orchard,,,ört,urt,urt,𐌰𐌿𐍂𐍄𐍃,urtiz
out,uit,aus,ut,ud,út,𐌿𐍄,ūt
out,uit,,ute,ude,úti,𐌿𐍄𐌰,ūtai
outen,,außen,utan,uden,utan,𐌿𐍄𐌰𐌽𐌰,ūtanē
outgang,uitgang,ausgang,utgång,udgang,útgangur,,ūtgangaz
,,,,,ýta,,ūtijaną
,,,,,útlendur,,ūtlandijaz
otter,otter,otter,utter,odder,otur,,utraz
owl,uil,eule,uggla,ugle,ugla,𐌿𐌲𐌲𐍅𐌹𐌻𐍉,uwwalǭ
,,,ur,,úr,𐌿𐍃,uz
or-,oor-,ur-,,,,𐌿𐍃-,uz-
,,,,,,𐌿𐍃𐌰𐌽𐌰𐌽,uzananą
abear,,erbären,,,,𐌿𐍃𐌱𐌰𐌹𐍂𐌰𐌽,uzberaną
abide,,,,,,𐌿𐍃𐌱𐌴𐌹𐌳𐌰𐌽,uzbīdaną
aby,,,,,,𐌿𐍃𐌱𐌿𐌲𐌾𐌰𐌽,uzbugjaną
,,,,,oddgeir,,uzdagaizaz
odd,oord,ort,udd,od,oddur,,uzdaz
ort,oort,,,,,𐌿𐌶𐌴𐍄𐌰,uzētô
,,ergehen,,,,𐌿𐍃𐌲𐌰𐌲𐌲𐌰𐌽,uzganganą
agive,,ergeben,,,,𐌿𐍃𐌲𐌹𐌱𐌰𐌽,uzgebaną
,,,,,,𐌿𐍃𐌷𐌰𐌹𐍄𐌰𐌽,uzhaitaną
,oorlog,,örlig,,örlög,,uzlagą
allay,,erlegen,,,,𐌿𐍃𐌻𐌰𐌲𐌾𐌰𐌽,uzlagjaną
,oorloven,erlauben,,,,𐌿𐍃𐌻𐌰𐌿𐌱𐌾𐌰𐌽,uzlaubijaną
,,erlösen,,,,𐌿𐍃𐌻𐌰𐌿𐍃𐌾𐌰𐌽,uzlausijaną
,,,,,orna,,uznaną
,,,,,,𐌿𐍃𐌽𐌹𐌼𐌰𐌽,uznemaną
aread,,erraten,,,,𐌿𐍂𐍂𐌴𐌳𐌰𐌽,uzrēdaną
arise,,,,,,𐌿𐍂𐍂𐌴𐌹𐍃𐌰𐌽,uzrīsaną
arist,,,,,,𐌿𐍂𐍂𐌹𐍃𐍄𐍃,uzristiz
,,ersehen,,,,𐌿𐍃𐍃𐌰𐌹𐍈𐌰𐌽,uzsehwaną
,,ersuchen,,,,𐌿𐍃𐍃𐍉𐌺𐌾𐌰𐌽,uzsōkijaną
,,erwerfen,,,,𐌿𐍃𐍅𐌰𐌹𐍂𐍀𐌰𐌽,uzwerpaną
,,erwirken,,,,𐌿𐍃𐍅𐌰𐌿𐍂𐌺𐌾𐌰𐌽,uzwurkijaną
,,erdrießen,,,,𐌿𐍃𐌸𐍂𐌹𐌿𐍄𐌰𐌽,uzþreutaną
,,,,,,𐌿𐌸𐌸𐌰𐌽,uþþan
web,web,,väv,væv,vefur,,wabją
web,,,,,vefja,,wabjaną
wath,wad,wate,vad,vad,vað,,wadą
wade,waden,waten,vada,vade,vaða,,wadaną
,,,vad,vod,vaður,,wadaz
,,wedel,,,vaðall,,wadilą
wager,wedde,wette,vad,,veð,𐍅𐌰𐌳𐌹,wadją
wage,wedden,wetten,vädja,vædde,veðja,,wadjōną
,,,vädjan,,veðjan,,wadjōniz
,wade,wate,,,,,wadǭ
,,wate,,,,,wadō
wedge,,,,,,𐍅𐌰𐌲𐌾𐌰𐌽,wagjaną
wedge,weg,wecke,,,,,wagjaz
wain,wagen,wagen,vagn,vogn,vagn,,wagnaz
,,wagense,vangs,,,,wagnisô
,,wage,vagga,,vagga,,wagǭ
waw,wagen,wagen,våga,vove,,,wagōną
wax,was,wachs,vax,voks,vax,,wahsą
wax,wassen,wichsen,växa,vokse,vexa,𐍅𐌰𐌷𐍃𐌾𐌰𐌽,wahsijaną
,,,,,,𐍅𐌰𐌷𐍃𐍄𐍃,wahstiz
waist,,,växt,vækst,vöxtur,𐍅𐌰𐌷𐍃𐍄𐌿𐍃,wahstuz
,wacht,wacht,,,,𐍅𐌰𐌷𐍄𐍅𐌰,wahtwō
wail,wee,weh,ve,ve,væl,𐍅𐌰𐌹,wai
weave,wuiven,,,,veifa,𐍅𐌰𐌹𐌱𐌾𐌰𐌽,waibijaną
,,,,,,𐍅𐌰𐌹𐍆𐌰𐌹𐍂𐍈𐌾𐌰𐌽,waifirhwijaną
waw,weeg,,,,,,waigaz
,,,,,veig,,waigō
weak,week,weich,vek,veg,veikur,,waikwaz
,weken,weichen,,,veikja,,waikwijaną
,weinig,wenig,,,,𐍅𐌰𐌹𐌽𐌰𐌷𐍃,wainagaz
ween,wenen,weinen,,,veina,,wainōną
,,,,,veinan,,wainōniz
ooze,waas,wasen,,,veisa,,waisǭ
,,,,,veita,,waitijaną
,wee,weh,,,vá,,waiwô
weld,wede,waid,,,,𐍅𐌰𐌹𐍃𐌳𐍃,waizdaz
,,,veda,,veiða,,waiþijaną
,,,,,,𐍅𐌰𐌹𐌸𐌾𐌰,waiþijô
,,,,,veiði,,waiþiz
wathe,weide,weide,,,,,waiþō
,,,,,,𐍅𐌰𐌾𐌰𐌼𐌴𐍂𐌴𐌹𐍃,wajamērijaz
,,,vägg,væg,veggur,𐍅𐌰𐌳𐌳𐌾𐌿𐍃,wajjuz
wake,,,vaken,vågen,vakinn,𐍅𐌰𐌺𐌰𐌽,wakaną
wake,waken,wachen,vaka,våge,vaka,,wakāną
watch,wekken,wecken,väcka,vække,vekja,𐍅𐌰𐌺𐌾𐌰𐌽,wakjaną
waken,,,vakna,vågne,vakna,,waknaną
waker,wakker,wacker,vacker,,vakur,,wakraz
,,,,,vakra,,wakrōną
,,,vak,,vök,,wakwaz
,,,vak,våg,vök,,wakwō
wale,,wahl,val,valg,val,,walą
,,,valkyria,valkyrie,valkyrja,,walakuzjǭ
,,wal,val,val,valur,,walaz
wald,,,våld,vold,vald,,waldą
,wouter,walther,,valdar,valdar,,waldaharjaz
wield,,walten,vålla,volde,valda,𐍅𐌰𐌻𐌳𐌰𐌽,waldaną
,,,,,valdur,,waldaz
weld,wouw,,,,,,waldō
,walgen,walgen,,,,,walgōną
wealh,waal,walchen,,,val,𐍅𐌰𐌻𐌷𐍃,walhaz
welsh,waals,welsch,välsk,vælsk,valskur,,walhiskaz
,,,,,,𐍅𐌰𐌻𐌴𐌹𐌽𐍃,walīniz
,,wählen,välja,vælge,velja,𐍅𐌰𐌻𐌾𐌰𐌽,waljaną
walk,,walk,valk,valk,volk,,walką
walk,walken,walken,,,,,walkaną
walk,walken,walken,valka,valke,valka,,walkōną
wall,wallen,wallen,,,,,wallaną
well,wellen,wellen,,,,,wallijaną
well,wel,welle,väl,væld,vella,,wallijǭ
,wallen,wallen,,,,,wallōną
walm,walm,,,,,,walmiz
weal,,wol,,,,,walô
,wouten,walzen,,,,,waltaną
welt,,wälzen,välta,vælte,velta,𐍅𐌰𐌻𐍄𐌾𐌰𐌽,waltijaną
wale,,,val,ol,völur,𐍅𐌰𐌻𐌿𐍃,waluz
wallow,,,,,,𐍅𐌰𐌻𐍅𐌾𐌰𐌽,walwijaną
wold,woud,wald,vall,vold,völlur,,walþuz
gambeson,wambuis,wamme,våm,vom,vömb,𐍅𐌰𐌼𐌱𐌰,wambō
wem,,,,,vamm,𐍅𐌰𐌼𐌼,wammaz
wem,,,vämjas,væmmes,,𐍅𐌰𐌼𐌼𐌾𐌰𐌽,wammijaną
wan-,wan-,wahn-,van-,van-,van-,,wana-
wane,,,,,vana,𐍆𐌰𐌽𐌰𐌽,wanāną
want,,,,vante,vanta,,wanatōną
wan-,wan-,wahn,van,van-,vanur,𐍅𐌰𐌽𐍃,wanaz
wend,wenden,wenden,vända,vende,venda,𐍅𐌰𐌽𐌳𐌾𐌰𐌽,wandijaną
,,,vendel,,vandill,,wandilaz
,,wende,,,,𐍅𐌰𐌽𐌳𐌴𐌹𐌽𐍃,wandīniz
,,,,,vanda,,wandōną
wand,wand,wand,,vånd,vöndur,𐍅𐌰𐌽𐌳𐌿𐍃,wanduz
wong,,,vång,vang,vangur,𐍅𐌰𐌲𐌲𐍃,wangaz
wanger,,wanger,,,vengi,𐍅𐌰𐌲𐌲𐌰𐍂𐌴𐌹𐍃,wangiją
wang,wang,wange,,,vangi,𐍅𐌰𐌲𐌲𐍉,wangô
wough,,,,,,,wanhaz
woo,,,,,vá,,wanhō
wanse,,,,,vansa,,wanisōną
wean,wennen,wennen,vänja,vænne,venja,,wanjaną
,wanken,wanken,,,vakka,,wankōną
wane,,,,,,,wanô
wane,,,,,vana,,wanōną
want,want,,vante,vante,vöttur,,wantuz
wasp,,,,,,,wapsō
ware,,,var,var,var,𐍅𐌰𐍂𐍃,waraz
,,warthaus,,,varðhús,,wardahūsą
wardsman,,wartmann,,,varðmaður,,wardamann
ward,warden,warten,vårda,,varða,,wardāną
ward,,wart,,,,𐍅𐌰𐍂𐌳𐍃,wardaz
,,,,,,𐍅𐌰𐍂𐌳𐌾𐌰𐌽,wardijaną
,,,,,,𐍅𐌰𐍂𐌳𐌴𐌹𐌽𐍃,wardīniz
ward,,warte,vård,,vörð,,wardō
,,,vård,,vörður,,warduz
,warg,,varg,varg,vargur,𐍅𐌰𐍂𐌲𐍃,wargaz
warry,,,,,,𐍅𐌰𐍂𐌲𐌾𐌰𐌽,wargijaną
,,,,,,𐍅𐌰𐍂𐌲𐌹𐌸𐌰,wargiþō
,,warch,var,,var,,warhą
,weer,wehr,värn,værn,vörn,,warīniz
weir,weren,wehren,värja,værge,verja,𐍅𐌰𐍂𐌾𐌰𐌽,warjaną
-er,-er,-er,-are,,-verji,,warjaz
wark,,,värk,værk,verkur,,warkiz
warm,warm,warm,varm,varm,varmur,,warmaz
,warmen,wärmen,värma,,verma,𐍅𐌰𐍂𐌼𐌾𐌰𐌽,warmijaną
warn,waarnen,warnen,varna,,,,warnōną
ware,bewaren,wahren,vara,vare,vara,,warōną
warp,,warf,varp,varp,varp,,warpą
wart,wrat,warze,vårta,vorte,varta,,wartǭ
wash,wassen,waschen,vaska,vaske,vaska,,waskaną
,,wester,,,,𐍅𐌰𐍃𐍄𐌹,wastijō
,,,,,ávöxtur,,wastmaz
,wasse,,,,,,waswǭ
water,water,wasser,vatten,vand,vatn,𐍅𐌰𐍄𐍉,watōr
wear,,,,,verja,𐍅𐌰𐍃𐌾𐌰𐌽,wazjaną
,,,vår,vår,vor,,wazrą
,wade,wade,vad,,vöðvi,,waþwô
,waaien,wehen,,,,𐍅𐌰𐌹𐌰𐌽,wēaną
weave,weven,weben,väva,væve,vefa,,webaną
,,,,,væða,,wēdijaną
weed,gewaad,wat,våd,,voð,,wēdiz
weather,weder,wetter,väder,vejr,veður,,wedrą
wither,wederen,wettern,vädra,vejre,viðra,,wedrōną
weigh,wegen,wiegen,väga,veje,vega,𐍅𐌹𐌲𐌰𐌽,weganą
way,weg,weg,väg,vej,vegur,𐍅𐌹𐌲𐍃,wegaz
waw,waag,wāg,våg,våg,vogur,𐍅𐌴𐌲𐍃,wēgaz
,,,,,vægja,,wēgijaną
,,,,,vægur,,wēgiz
,,,,,vægð,,wēgiþō
wey,waag,waage,våg,,vog,,wēgō
well,wel,wohl,väl,vel,vel,𐍅𐌰𐌹𐌻𐌰,wela
,weldaad,wohltat,,,,𐍅𐌰𐌹𐌻𐌰𐌳𐌴𐌸𐍃,weladēdiz
,,,välla,vælde,vella,,wellaną
,,,,,velta,,weltaną
,,,,,,𐍅𐌹𐌻𐍅𐌰𐌽,welwaną
,,,,,,𐍅𐌹𐌻𐍅𐌰,welwô
ween,wanen,wähnen,,,væna,𐍅𐌴𐌽𐌾𐌰𐌽,wēnijaną
wone,waan,wahn,vän,væn,von,𐍅𐌴𐌽𐍃,wēniz
weapon,wapen,waffe,vapen,våben,vopn,𐍅𐌴𐍀𐌽,wēpną
,wapenen,,väpna,væbne,væpna,,wēpnijaną
weapon,wapenen,waffnen,,,vopna,,wēpnōną
world,wereld,welt,värld,verden,veröld,,weraldiz
,,,,,,𐍅𐌰𐌹𐍂𐌰𐌻𐌴𐌹𐌺𐍃,weralīkaz
wer,weer,,vär,,ver,𐍅𐌰𐌹𐍂,weraz
,waar,wahr,allvar,alvor,alvara,𐍅𐌴𐍂𐍃,wēraz
ward,waard,wirt,,,,𐍅𐌰𐌹𐍂𐌳𐌿𐍃,werduz
,,,,,,𐍅𐌴𐍂𐌾𐌰𐌽,wērijaną
work,werk,werg,verk,værk,verk,,werką
workday,,werktag,,,,,werkadagaz
,werken,werken,verka,,verka,,werkōną
,waar,wahre,,,,,wērō
warp,werpen,werfen,värpa,værpe,verpa,𐍅𐌰𐌹𐍂𐍀𐌰𐌽,werpaną
,,,,,virðar,,werudą
,,,,,vör,,weruz
war,warren,wirren,,,,,werzaną
worth,,,,,verð,𐍅𐌰𐌹𐍂𐌸,werþą
worthly,waardelijk,,,,verðlegur,,werþalīkaz
worth,worden,werden,varda,vorde,verða,𐍅𐌰𐌹𐍂𐌸𐌰𐌽,werþaną
worth,waard,wert,värd,værd,verður,𐍅𐌰𐌹𐍂𐌸𐍃,werþaz
worthy,,,,,,𐍅𐌰𐌹𐍂𐌸𐍉𐌽,werþōną
,wezen,wesen,vara,være,vera,𐍅𐌹𐍃𐌰𐌽,wesaną
,,,västan,,vestan,,westanē
west,,west,väster,vest,vestur,,westrą
west,,,väster,vest,vestur,,westraz
western,,,,,vestrænn,,westrōnijaz
,,,,,við,𐍅𐌹𐍄,wet
weet,,,våt,våd,votur,,wētaz
wet,,,väta,væde,væta,,wētijaną
,weem,wittum,,,,,wetmô
,weren,währen,,,,,wezāną
,,,,,vær,𐍅𐌴𐍃,wēziz
wether,weder,widder,vädur,væder,veður,𐍅𐌹𐌸𐍂𐌿𐍃,weþruz
wife,wijf,weib,viv,viv,víf,,wībą
weevil,wevel,wiebel,,,,,wibilaz
wide,wijd,weit,vid,vid,víður,,wīdaz
,wijden,weiten,,vide,víða,,wīdijaną
widow,weduwe,witwe,,,,𐍅𐌹𐌳𐌿𐍅𐍉,widuwǭ
wood,wede,,ved,ved,viður,,widuz
weft,,,,,,,wiftiz
,wijg,,,,víg,𐍅𐌹𐌲𐌰𐌽,wīgą
,,,,,víglegur,,wīgalīkaz
,,,,,vígmaður,,wīgamann
,wijgen,,,,vega,𐍅𐌴𐌹𐌷𐌰𐌽,wiganą
,,,vig,,,,wīgaz
widge,,,,,vigg,,wigją
,,,vi,odense,óðinsvé,,wīhą
,,weih,,,,𐍅𐌴𐌹𐌷𐍃,wīhaz
full,wijden,weihen,viga,vie,vígja,,wīhijaną
,,,,,,𐍅𐌴𐌹𐌷𐌹𐌸𐌰,wīhiþō
,,,,,,𐍅𐌴𐌹𐌷𐌰,wīhô
,,,,,,𐍅𐌴𐌹𐌷𐍃,wīhsą
,,weichsel,,,,,wīhsilō
,wissel,wechsel,växel,veksel,víxl,,wihslaz
whystyll,wisselen,wechseln,växla,veksle,víxla,,wihslōną
wight,wicht,wicht,,,,𐍅𐌰𐌹𐌷𐍄,wihtą
weight,wicht,wicht,vätte,vætte,vættur,𐍅𐌰𐌹𐌷𐍄𐍃,wihtiz
witch,,,,,,,wikkô
witch,,,,,,,wikkǭ
witch,wikken,wicken,,,,,wikkōną
week,week,woche,vecka,uge,vika,𐍅𐌹𐌺𐍉,wikǭ
wick,wijk,weichbild,vik,vig,vík,,wīkō
wick,wijken,weichen,vika,vige,víkja,,wīkwaną
william,,wilhelm,,vilhjælm,vilhjálmur,,wiljahelmaz
welcome,welkom,willkommen,välkommen,velkommen,velkominn,,wiljakwemô
will,willen,wollen,vilja,ville,vilja,𐍅𐌹𐌻𐌾𐌰𐌽,wiljaną
will,wil,wille,vilja,vilje,vilji,𐍅𐌹𐌻𐌾𐌰,wiljô
wild,wild,wild,vild,,villur,𐍅𐌹𐌻𐌸𐌴𐌹𐍃,wilþijaz
wimple,wimpel,wimpel,vimpel,vimpel,vimpill,,wimpilaz
wine,wijn,wein,vin,vin,vín,𐍅𐌴𐌹𐌽,wīną
wineberry,wijnbeer,weinbeere,vinbär,,vínber,𐍅𐌴𐌹𐌽𐌰𐌱𐌰𐍃𐌹,wīnabasją
winedrunken,,weintrunken,,,víndrukkinn,,wīnadrunkanaz
,,weinfass,,,vínfat,,wīnafatą
vineyard,wijngaard,weingarten,vingård,vingård,víngarður,𐍅𐌴𐌹𐌽𐌰𐌲𐌰𐍂𐌳𐍃,wīnagardaz
,,weinhaus,,,vínhús,,wīnahūsą
winetree,,,,,víntré,𐍅𐌴𐌹𐌽𐌰𐍄𐍂𐌹𐌿,wīnatrewą
wind,winden,winden,vinda,vinde,vinda,𐍅𐌹𐌽𐌳𐌰𐌽,windaną
wind,wind,wind,vind,vind,vindur,𐍅𐌹𐌽𐌳𐍃,windaz
,,wende,,,vindur,,winidaz
,,,vänskap,venskab,vinskapur,,winiskapiz
,,winster,vänster,venstre,vinstri,,winistraz
,,,vän,ven,vinur,,winiz
winkle,winkel,winkel,vinkel,,,,winkilaz
win,winnen,,vinna,vinde,vinna,𐍅𐌹𐌽𐌽𐌰𐌽,winnaną
winter,winter,winter,vinter,vinter,vetur,𐍅𐌹𐌽𐍄𐍂𐌿𐍃,wintruz
,,,,,,𐍅𐌴𐌹𐍀𐌰𐌽,wīpaną
wire,,wiere,vire,vire,vír,,wīraz
work,werken,wirken,virka,virke,virkja,,wirkijaną
worst,,,värst,værst,verstur,𐍅𐌰𐌹𐍂𐍃𐌹𐍃𐍄𐍃,wirsistaz
,,,,,verr,𐍅𐌰𐌹𐍂𐍃,wirsiz
worse,wers,wirser,värre,værre,verri,𐍅𐌰𐌹𐍂𐍃𐌹𐌶𐌰,wirsizô
,,,vört,,virtur,,wirtiz
,,,vörda,,virða,,wirþijaną
wisdom,wijsdom,weistum,visdom,visdom,vísdómur,,wīsadōmaz
wise,,weise,vis,vis,vís,𐍅𐌴𐌹𐍃,wīsaz
,wijzen,weisen,,,,𐍅𐌴𐌹𐍃𐌾𐌰𐌽,wīsijaną
whisk,wis,wisch,viska,visk,visk,,wiskaz
,wissen,wischen,viska,viske,,,wiskijaną
wizen,,,,visne,visna,,wisnaną
wise,,weisen,visa,vise,vísa,𐍅𐌴𐌹𐍃𐍉𐌽,wīsōną
,,gewisse,,,,𐍅𐌹𐍃𐍃𐌴𐌹,wissį̄
,,,,,vist,𐍅𐌹𐍃𐍄𐍃,wistiz
weasal,wezel,wiesel,vessla,væsel,hreysivisla,,wisulǭ
,,wisent,,,vísundur,,wisundz
,,,vett,vid,vit,,witą
,,,,,,𐍅𐌴𐌹𐍄,wītą
,,weizigen,,,,,wītagōną
witless,,witzlos,vettlös,vidløs,vitlaus,,witalausaz
wit,weten,wissen,veta,vide,vita,𐍅𐌹𐍄𐌰𐌽,witaną
,,,veta,vide,vita,𐍅𐌹𐍄𐌰𐌽,witāną
guide,wijten,weisen,,,,𐍅𐌴𐌹𐍄𐌰𐌽,wītaną
wite,wijte,,vite,vide,,,wītiją
wit,wit,witz,,,,𐍅𐌹𐍄𐌹,witją
,,,,,vísvitaður,,witōdaz
,wet,,,,,𐍅𐌹𐍄𐍉𐌸,witōþą
,,,vitter,vidder,vitur,,witraz
,,,,,vitra,,witrōną
,,,,,,𐍅𐌴𐌹𐍄𐍅𐍉𐌸𐍃,wītwōdz
,wouw,weihe,lomvia,lomvie,langvía,,wīwô
we,wij,mir,vi,vi,vér,𐍅𐌴𐌹𐍃,wīz
,,,,,viðbein,,wiþibainą
withwind,,,,vedbende,viðvindill,,wiþiwindǭ
with,,weid,,,við,,wiþiz
withy,wisse,,vidja,vidje,viðja,,wiþjǭ
wither,weder,wider,vid,ved,við,𐍅𐌹𐌸𐍂𐌰,wiþrą
lait,,,leta,lede,leita,𐍅𐌻𐌰𐌹𐍄𐍉𐌽,wlaitōną
,,,letan,,leitan,,wlaitōniz
envelop,,,,vravle,,,wlapp-
,,,läsp,læsp,,,wlispaz
,,,,,líta,,wlītaną
lit,,,let,lød,litur,𐍅𐌻𐌹𐍄𐍃,wlitiz
,woen,,oden,oden,óðinn,,wōdanaz
wode,woede,wut,,,óður,𐍅𐍉𐌳𐍃,wōdaz
,woeden,wüten,,,æða,,wōdijaną
,,,,,væður,,wōdijaz
oker,woeker,wucher,ocker,åger,ókur,𐍅𐍉𐌺𐍂𐍃,wōkraz
,,,,,æmta,,wōmatjaną
,,,,,ómur,,wōmaz
woop,,,,,óp,,wōpaz
weep,,,,,æpa,𐍅𐍉𐍀𐌾𐌰𐌽,wōpijaną
woosy,,,os,os,,,wōsą
,,,,,,𐍅𐍉𐌸𐌴𐌹𐍃,wōþijaz
,woede,,,,óður,,wōþuz
,,,vrå,,,,wraihaz
,wreen,rein,,,reini,,wrainijô
,wrensen,reinisch,,,,,wrainiskaz
wrest,,,,vriste,,,wraistijaną
,,reizen,reta,,,,wraitijaną
wrath,wreed,wreed,vred,vred,reiður,,wraiþaz
,,reiden,,,reiða,,wraiþijaną
,,,,,rekja,𐍅𐍂𐌰𐌺𐌾𐌰𐌽,wrakjaną
wretch,,recke,,,,,wrakjô
wren,,,,rindel,rindill,,wrandijô
,wrang,,vrång,vrang,rangur,,wrangaz
wroo,,,vrå,vrå,,,wranhō
wrench,,renken,,,,𐍅𐍂𐌰𐌲𐌺𐌾𐌰𐌽,wrankijaną
,,,,,rata,𐍅𐍂𐌰𐍄𐍉𐌽,wratōną
wreak,wreken,rächen,vräka,vrage,reka,𐍅𐍂𐌹𐌺𐌰𐌽,wrekaną
,,,,,rækur,,wrēkiz
wrack,wraak,rache,,,,,wrēkō
,,,,,roskinn,𐍅𐍂𐌹𐍃𐌵𐌰𐌽,wreskwaną
,,,,,,𐍅𐍂𐌹𐌸𐌿𐍃,wrēþuz
,wrijven,reiben,,,,,wrībaną
wry,rijgen,reihen,,,,,wrīhaną
,wreef,reihen,,,,,wrīhô
,wrikken,wricken,,,,,wrikkōną
,wrimpen,,,,,,wrimpaną
wring,wringen,ringen,,,,,wringaną
wrist,,rist,vrist,vrist,rist,,wristuz
writ,,,,,rit,,writą
